importId,code,productCategory.id,name,description,salePrice,saleCurrency.code,procurementMethodSelect,productTypeSelect,purchaseCurrency.code,purchasePrice,unit.labelToPrinting,picture.fileName,internalDescription,purchasesUnit.labelToPrinting,costPrice,netMass,massUnit.labelToPrinting,width,length,height,lengthUnit.labelToPrinting,fullName,productAttrs
600-320-ZD-WF-DDID,600-320-ZD-WF-DDID,36,Z Dental Water Flosser,Z Dental Water Flosser,69.95,USD,buyAndProduce,storable,USD,69.95,ea,600-320-ZD-WF-DDID.jpg,Z Dental Water Flosser,ea,,9,oz,0,0,0,ft,[600-320-ZD-WF-DDID] Z Dental Water Flosser,"{""partNumber"":""Z Dental Water Flosser"",""company"":[{""id"":1}],""partDescription"":""Z Dental Water Flosser"",""partDetails"":"""",""upc"":"""",""sizeUom"":{""id"":""4""},""productDetails"":"""",""productUpc"":"""",""productActive"":true,""productTaxable"":true,""vendor"":""Shenzhen Yilian Internet of Things Techno"",""vendorPartNumber"":""Water Flosser"",""vendorUom"":{""id"":""4""},""cfpImprinting"":""""}"
600-320-ZD-WF-DDMA,600-320-ZD-WF-DDMA,36,Z Dental Water Flosser,Z Dental Water Flosser,69.95,USD,buyAndProduce,storable,USD,69.95,ea,600-320-ZD-WF-DDMA.jpg,Z Dental Water Flosser,ea,,0,lbs,0,0,0,ft,[600-320-ZD-WF-DDMA] Z Dental Water Flosser,"{""partNumber"":""Z Dental Water Flosser"",""company"":[{""id"":1}],""partDescription"":""Z Dental Water Flosser"",""partDetails"":"""",""upc"":"""",""sizeUom"":{""id"":""4""},""productDetails"":"""",""productUpc"":"""",""productActive"":true,""productTaxable"":true,""vendor"":""Shenzhen Yilian Internet of Things Techno"",""vendorPartNumber"":""Water Flosser"",""vendorUom"":{""id"":""4""},""cfpImprinting"":""""}"
600-320-ZD-WF-DDNM,600-320-ZD-WF-DDNM,36,Z Dental Water Flosser,Z Dental Water Flosser,69.95,USD,buyAndProduce,storable,USD,69.95,ea,600-320-ZD-WF-DDNM.jpg,Z Dental Water Flosser,ea,,0,lbs,0,0,0,ft,[600-320-ZD-WF-DDNM] Z Dental Water Flosser,"{""partNumber"":""Z Dental Water Flosser"",""company"":[{""id"":1}],""partDescription"":""Z Dental Water Flosser"",""partDetails"":"""",""upc"":"""",""sizeUom"":{""id"":""4""},""productDetails"":"""",""productUpc"":"""",""productActive"":true,""productTaxable"":true,""vendor"":""Shenzhen Yilian Internet of Things Techno"",""vendorPartNumber"":""Water Flosser"",""vendorUom"":{""id"":""4""},""cfpImprinting"":""""}"
600-320-ZD-WF-DDRI,600-320-ZD-WF-DDRI,36,Z Dental Water Flosser,Z Dental Water Flosser,69.95,USD,buyAndProduce,storable,USD,69.95,ea,600-320-ZD-WF-DDRI.jpg,Z Dental Water Flosser,ea,,0,lbs,0,0,0,ft,[600-320-ZD-WF-DDRI] Z Dental Water Flosser,"{""partNumber"":""Z Dental Water Flosser"",""company"":[{""id"":1}],""partDescription"":""Z Dental Water Flosser"",""partDetails"":"""",""upc"":"""",""sizeUom"":{""id"":""4""},""productDetails"":"""",""productUpc"":"""",""productActive"":true,""productTaxable"":true,""vendor"":""Shenzhen Yilian Internet of Things Techno"",""vendorPartNumber"":""Water Flosser"",""vendorUom"":{""id"":""4""},""cfpImprinting"":""""}"
320-ZD-WF-DOMINION,320-ZD-WF-DOMINION,15,Z Dental Water Flosser,Z Dental Water Flosser,69.95,USD,buyAndProduce,storable,USD,69.95,ea,320-ZD-WF-DOMINION.jpg,Z Dental Water Flosser,ea,,0,lbs,0,0,0,ft,[320-ZD-WF-DOMINION] Z Dental Water Flosser,"{""partNumber"":""Z Dental Water Flosser"",""company"":[{""id"":1}],""partDescription"":""Z Dental Water Flosser"",""partDetails"":"""",""upc"":"""",""sizeUom"":{""id"":""4""},""productDetails"":"""",""productUpc"":"""",""productActive"":true,""productTaxable"":true,""vendor"":""Shenzhen Yilian Internet of Things Techno"",""vendorPartNumber"":""Water Flosser"",""vendorUom"":{""id"":""4""},""cfpImprinting"":""""}"
320-ZD-WF-GETRH,320-ZD-WF-GETRH,15,Z Dental Water Flosser,Z Dental Water Flosser,109,USD,buyAndProduce,storable,USD,109,ea,320-ZD-WF-GETRH.jpg,Z Dental Water Flosser,ea,,0,lbs,0,0,0,ft,[320-ZD-WF-GETRH] Z Dental Water Flosser,"{""partNumber"":""Z Dental Water Flosser"",""company"":[{""id"":1}],""partDescription"":""Z Dental Water Flosser"",""partDetails"":"""",""upc"":"""",""sizeUom"":{""id"":""4""},""productDetails"":"""",""productUpc"":"""",""productActive"":true,""productTaxable"":true,""vendor"":""Shenzhen Yilian Internet of Things Techno"",""vendorPartNumber"":""Water Flosser"",""vendorUom"":{""id"":""4""},""cfpImprinting"":""""}"
320-ZD-WF-ORTHO,320-ZD-WF-ORTHO,15,Z Dental Water Flosser,Z Dental Water Flosser (Ortho),69.95,USD,buyAndProduce,storable,USD,69.95,ea,320-ZD-WF-ORTHO.jpg,Z Dental Water Flosser,ea,,0,lbs,0,0,0,ft,[320-ZD-WF-ORTHO] Z Dental Water Flosser,"{""partNumber"":""Z Dental Water Flosser"",""company"":[{""id"":1}],""partDescription"":""Z Dental Water Flosser"",""partDetails"":"""",""upc"":"""",""sizeUom"":{""id"":""4""},""productDetails"":"""",""productUpc"":"""",""productActive"":true,""productTaxable"":true,""vendor"":""Shenzhen Yilian Internet of Things Techno"",""vendorPartNumber"":""Water Flosser"",""vendorUom"":{""id"":""4""},""cfpImprinting"":""""}"
300-USB-MICRO,300-USB-MICRO,13,USB-Micro Cord,USB Cord for Z-Sonic Pulse,5,USD,buyAndProduce,storable,USD,5,ea,300-USB-MICRO.jpg,USB Cord for Z-Sonic Pulse,ea,,0,lbs,0,0,0,ft,[300-USB-MICRO] USB-Micro Cord,"{""partNumber"":""USB-Micro Cord"",""company"":[{""id"":1}],""partDescription"":""USB Cord for Z-Sonic Pulse"",""partDetails"":"""",""upc"":"""",""sizeUom"":{""id"":""4""},""productDetails"":"""",""productUpc"":"""",""productActive"":true,""productTaxable"":true,""vendor"":"""",""vendorPartNumber"":"""",""vendorUom"":{""id"":""4""},""cfpImprinting"":""""}"
870-HS-1GAL,870-HS-1GAL,52,Hand Sanitizer-1 Gallon,1 Gallon Bottle Hand Sanitizer,17,USD,buyAndProduce,storable,USD,17,ea,870-HS-1GAL.jpg,1 Gallon Bottle Hand Sanitizer,ea,,0,lbs,0,0,0,ft,[870-HS-1GAL] Hand Sanitizer-1 Gallon,"{""partNumber"":""Hand Sanitizer-1 Gallon"",""company"":[{""id"":1}],""partDescription"":""1 Gallon Bottle Hand Sanitizer"",""partDetails"":"""",""upc"":"""",""sizeUom"":{""id"":""4""},""productDetails"":"""",""productUpc"":"""",""productActive"":true,""productTaxable"":true,""vendor"":"""",""vendorPartNumber"":"""",""vendorUom"":{""id"":""4""},""cfpImprinting"":""""}"
100-HS-2OZ-AENTA-MBR,100-HS-2OZ-AENTA-MBR,2,Aetna-2ozHS-Mbr,2oz Hand Sanitizer- Aetna,0.71,USD,buyAndProduce,storable,USD,0.71,ea,100-HS-2OZ-AENTA-MBR.jpg,2oz Hand Sanitizer- Aetna,ea,,0,lbs,0,0,0,ft,[100-HS-2OZ-AENTA-MBR] Aetna-2ozHS-Mbr,"{""partNumber"":""Aetna-2ozHS-Mbr"",""company"":[{""id"":1}],""partDescription"":""2oz Hand Sanitizer- Aetna"",""partDetails"":""- 96ct Case"",""upc"":"""",""sizeUom"":{""id"":""4""},""productDetails"":""- 96ct Case"",""productUpc"":"""",""productActive"":true,""productTaxable"":true,""vendor"":""New World Imports, Inc."",""vendorPartNumber"":""HS2"",""vendorUom"":{""id"":""4""},""cfpImprinting"":""""}"
100-HS-2OZ-AETNA-BLK,100-HS-2OZ-AETNA-BLK,2,Aetna-2ozHS-Blk,2oz Hand Sanitizer - Aetna Bulk,0.71,USD,buyAndProduce,storable,USD,0.71,ea,100-HS-2OZ-AETNA-BLK.jpg,2oz Hand Sanitizer -Aetna Bulk,ea,,0,lbs,0,0,0,ft,[100-HS-2OZ-AETNA-BLK] Aetna-2ozHS-Blk,"{""partNumber"":""Aetna-2ozHS-Blk"",""company"":[{""id"":1}],""partDescription"":""2oz Hand Sanitizer -Aetna Bulk"",""partDetails"":""- 96ct Case"",""upc"":"""",""sizeUom"":{""id"":""4""},""productDetails"":""- 96ct Case"",""productUpc"":"""",""productActive"":true,""productTaxable"":true,""vendor"":""New World Imports, Inc."",""vendorPartNumber"":""HS2"",""vendorUom"":{""id"":""4""},""cfpImprinting"":""""}"
100-HS-4OZ-AETNA-BLK,100-HS-4OZ-AETNA-BLK,2,Aetna-4ozHS-blk,Aetna - 4oz Hand Sanitizer,1.21,USD,buyAndProduce,storable,USD,1.21,ea,100-HS-4OZ-AETNA-BLK.jpg,Aetna - 4oz Hand Sanitizer,ea,,0,lbs,0,0,0,ft,[100-HS-4OZ-AETNA-BLK] Aetna-4ozHS-blk,"{""partNumber"":""Aetna-4ozHS-blk"",""company"":[{""id"":1}],""partDescription"":""Aetna - 4oz Hand Sanitizer"",""partDetails"":""- 60ct Case"",""upc"":"""",""sizeUom"":{""id"":""4""},""productDetails"":""- 60ct Case"",""productUpc"":"""",""productActive"":true,""productTaxable"":true,""vendor"":""New World Imports, Inc."",""vendorPartNumber"":""HS4"",""vendorUom"":{""id"":""4""},""cfpImprinting"":""""}"
100-HS-4OZ-AETNA-MBR,100-HS-4OZ-AETNA-MBR,2,Aetna-4ozHS-mbr,Aetna - 4 oz Hand Sanitizer - Member,1.21,USD,buyAndProduce,storable,USD,1.21,ea,100-HS-4OZ-AETNA-MBR.jpg,Aetna - 4 oz Hand Sanitizer - Member,ea,,0,lbs,0,0,0,ft,[100-HS-4OZ-AETNA-MBR] Aetna-4ozHS-mbr,"{""partNumber"":""Aetna-4ozHS-mbr"",""company"":[{""id"":1}],""partDescription"":""Aetna - 4 oz Hand Sanitizer - Member"",""partDetails"":"""",""upc"":"""",""sizeUom"":{""id"":""4""},""productDetails"":"""",""productUpc"":"""",""productActive"":true,""productTaxable"":true,""vendor"":""New World Imports, Inc."",""vendorPartNumber"":""Aetna-4ozHS-mbr"",""vendorUom"":{""id"":""4""},""cfpImprinting"":""""}"
875-LIP BALM VANILLA,875-LIP BALM VANILLA,53,Lip Balm Vanilla,Lip Balm Vanilla,0.62,USD,buyAndProduce,storable,USD,0.62,ea,875-LIP BALM VANILLA.jpg,Lip Balm Vanilla,ea,,0,lbs,0,0,0,ft,[875-LIP BALM VANILLA] Lip Balm Vanilla,"{""partNumber"":""Lip Balm Vanilla"",""company"":[{""id"":1}],""partDescription"":""Lip Balm Vanilla"",""partDetails"":"""",""upc"":"""",""sizeUom"":{""id"":""4""},""productDetails"":"""",""productUpc"":"""",""productActive"":true,""productTaxable"":true,""vendor"":""Raining Rose, Inc"",""vendorPartNumber"":""C10663"",""vendorUom"":{""id"":""4""},""cfpImprinting"":""AL of Kansas City""}"
600-815-MINTS-DDOK,600-815-MINTS-DDOK,36,Delta Dental of Oklahoma-Mints,Delta Dental of Oklahoma Mints,0.59,USD,buyAndProduce,storable,USD,0.59,ea,600-815-MINTS-DDOK.jpg,Delta Dental of Oklahoma Mints,ea,,0,lbs,0,0,0,ft,[600-815-MINTS-DDOK] Delta Dental of Oklahoma-Mints,"{""partNumber"":""Delta Dental of Oklahoma-Mints"",""company"":[{""id"":1}],""partDescription"":""Delta Dental of Oklahoma Mints"",""partDetails"":"""",""upc"":"""",""sizeUom"":{""id"":""4""},""productDetails"":"""",""productUpc"":"""",""productActive"":true,""productTaxable"":true,""vendor"":"""",""vendorPartNumber"":"""",""vendorUom"":{""id"":""4""},""cfpImprinting"":""""}"
885-TISPAK,885-TISPAK,55,Tissue Pack,CareALL 15 ct Pocket Pack Tissue 360ct,0.28,USD,buyAndProduce,storable,USD,0.28,ea,885-TISPAK.jpg,CareALL 15 ct Pocket Pack Tissue 360ct,ea,,0,lbs,0,0,0,ft,[885-TISPAK] Tissue Pack,"{""partNumber"":""Tissue Pack"",""company"":[{""id"":1}],""partDescription"":""CareALL 15 ct Pocket Pack Tissue 360ct"",""partDetails"":"""",""upc"":"""",""sizeUom"":{""id"":""4""},""productDetails"":"""",""productUpc"":"""",""productActive"":true,""productTaxable"":true,""vendor"":""New World Imports, Inc."",""vendorPartNumber"":""TIS15"",""vendorUom"":{""id"":""4""},""cfpImprinting"":""""}"
600-830-POUCH-DD-8.5X11,600-830-POUCH-DD-8.5X11,36,Delta Dental-Pouch-8.5x11,Zippered Dental Pouch with Delta Dental Logo-8.5x11,0.88,USD,buyAndProduce,storable,USD,0.88,ea,600-830-POUCH-DD-8.5X11.jpg,Zippered Dental Pouch with Delta Dental Logo-8.5x11,ea,,0,lbs,0,0,0,ft,[600-830-POUCH-DD-8.5X11] Delta Dental-Pouch-8.5x11,"{""partNumber"":""Delta Dental-Pouch-8.5x11"",""company"":[{""id"":1}],""partDescription"":""Zippered Dental Pouch with Delta Dental Logo-8.5x11"",""partDetails"":"""",""upc"":"""",""sizeUom"":{""id"":""4""},""productDetails"":"""",""productUpc"":"""",""productActive"":true,""productTaxable"":true,""vendor"":"""",""vendorPartNumber"":"""",""vendorUom"":{""id"":""4""},""cfpImprinting"":""""}"
500-100-POUCH-8X10,500-100-POUCH-8X10,35,Aetna-Pouch-8x10,"White Zippered  Pouch with Aetna logo 8""x 10""",2,USD,buyAndProduce,storable,USD,2,ea,500-100-POUCH-8X10.jpg,"White Zippered  Pouch with Aetna logo 8""x 10""",ea,,0,lbs,0,0,0,ft,[500-100-POUCH-8X10] Aetna-Pouch-8x10,"{""partNumber"":""Aetna-Pouch-8x10"",""company"":[{""id"":1}],""partDescription"":""White Zippered  Pouch with Aetna logo 8\""x 10\"""",""partDetails"":"""",""upc"":"""",""sizeUom"":{""id"":""4""},""productDetails"":"""",""productUpc"":"""",""productActive"":true,""productTaxable"":true,""vendor"":"""",""vendorPartNumber"":"""",""vendorUom"":{""id"":""4""},""cfpImprinting"":""""}"
600-830-POUCH-DD-8X6,600-830-POUCH-DD-8X6,36,Delta Dental-Pouch-8x6,Zippered Dental Pouch with Delta Dental Logo-8x6,0.74,USD,buyAndProduce,storable,USD,0.74,ea,600-830-POUCH-DD-8X6.jpg,Zippered Dental Pouch with Delta Dental Logo-8x6,ea,,0,lbs,0,0,0,ft,[600-830-POUCH-DD-8X6] Delta Dental-Pouch-8x6,"{""partNumber"":""Delta Dental-Pouch-8x6"",""company"":[{""id"":1}],""partDescription"":""Zippered Dental Pouch with Delta Dental Logo-8x6"",""partDetails"":"""",""upc"":"""",""sizeUom"":{""id"":""4""},""productDetails"":"""",""productUpc"":"""",""productActive"":true,""productTaxable"":true,""vendor"":""Joe"",""vendorPartNumber"":""DD-Pouch8x6"",""vendorUom"":{""id"":""4""},""cfpImprinting"":""""}"
830-POUCH-BLUE-11X8,830-POUCH-BLUE-11X8,45,Pouch-Blue-11x8,Blue Mesh 10.5x8 Pouch-Blank,0.88,USD,buyAndProduce,storable,USD,0.88,ea,830-POUCH-BLUE-11X8.jpg,Blue Mesh 10.5x8 Pouch-Blank,ea,,0,lbs,0,0,0,ft,[830-POUCH-BLUE-11X8] Pouch-Blue-11x8,"{""partNumber"":""Pouch-Blue-11x8"",""company"":[{""id"":1}],""partDescription"":""Blue Mesh 10.5x8 Pouch-Blank"",""partDetails"":"""",""upc"":"""",""sizeUom"":{""id"":""4""},""productDetails"":"""",""productUpc"":"""",""productActive"":true,""productTaxable"":true,""vendor"":"""",""vendorPartNumber"":"""",""vendorUom"":{""id"":""4""},""cfpImprinting"":""""}"
830-POUCH-BLUE-8X6,830-POUCH-BLUE-8X6,45,PouchBlue-8x6,Blue Mesh 8x6 Pouch-BlankBlue,0,USD,buyAndProduce,storable,USD,0,ea,830-POUCH-BLUE-8X6.jpg,Blue Mesh 8x6 Pouch-Blank,ea,,0,lbs,0,0,0,ft,[830-POUCH-BLUE-8X6] PouchBlue-8x6,"{""partNumber"":""PouchBlue-8x6"",""company"":[{""id"":1}],""partDescription"":""Blue Mesh 8x6 Pouch-Blank"",""partDetails"":"""",""upc"":"""",""sizeUom"":{""id"":""4""},""productDetails"":"""",""productUpc"":"""",""productActive"":true,""productTaxable"":true,""vendor"":"""",""vendorPartNumber"":"""",""vendorUom"":{""id"":""4""},""cfpImprinting"":""""}"
600-830-POUCH-DD-9X4,600-830-POUCH-DD-9X4,36,Delta Dental-Pouch9x4-Green,Delta Dental Mesh Zippered Pouch-9x4,0.86,USD,buyAndProduce,storable,USD,0.86,ea,600-830-POUCH-DD-9X4.jpg,Green Delta Dental Mesh Zippered Pouch -9x4,ea,,0,lbs,0,0,0,ft,[600-830-POUCH-DD-9X4] Delta Dental-Pouch9x4-Green,"{""partNumber"":""Delta Dental-Pouch9x4-Green"",""company"":[{""id"":1}],""partDescription"":""Green Delta Dental Mesh Zippered Pouch -9x4"",""partDetails"":"""",""upc"":"""",""sizeUom"":{""id"":""4""},""productDetails"":"""",""productUpc"":"""",""productActive"":true,""productTaxable"":true,""vendor"":"""",""vendorPartNumber"":"""",""vendorUom"":{""id"":""4""},""cfpImprinting"":""""}"
600-830-POUCH-DDNJ-9X4,600-830-POUCH-DDNJ-9X4,36,Delta Dental of New Jersey-Pouch9x4,Delta Dental Mesh Pouch 9x4 - aSmileSays.com Imprint,0.88,USD,buyAndProduce,storable,USD,0.88,ea,600-830-POUCH-DDNJ-9X4.jpg,Delta Dental Mesh Pouch 9x4 - aSmileSays.com Imprint,ea,,0,lbs,0,0,0,ft,[600-830-POUCH-DDNJ-9X4] Delta Dental of New Jersey-Pouch9x4,"{""partNumber"":""Delta Dental of New Jersey-Pouch9x4"",""company"":[{""id"":1}],""partDescription"":""Delta Dental Mesh Pouch 9x4 - aSmileSays.com Imprint"",""partDetails"":"""",""upc"":"""",""sizeUom"":{""id"":""4""},""productDetails"":"""",""productUpc"":"""",""productActive"":true,""productTaxable"":true,""vendor"":"""",""vendorPartNumber"":"""",""vendorUom"":{""id"":""4""},""cfpImprinting"":""""}"
830-POUCH-PUR-HT-9X4,830-POUCH-PUR-HT-9X4,45,PouchPurpleHT9x4,Purple Mesh 9x4 Pouch - Healthy Tooth is a Happy Tooth,0,USD,buyAndProduce,storable,USD,0,ea,830-POUCH-PUR-HT-9X4.jpg,Purple Mesh 9x4 Pouch - Healthy Tooth is a Happy Tooth,ea,,0,lbs,0,0,0,ft,[830-POUCH-PUR-HT-9X4] PouchPurpleHT9x4,"{""partNumber"":""PouchPurpleHT9x4"",""company"":[{""id"":1}],""partDescription"":""Purple Mesh 9x4 Pouch - Healthy Tooth is a Happy Tooth"",""partDetails"":"""",""upc"":"""",""sizeUom"":{""id"":""4""},""productDetails"":"""",""productUpc"":"""",""productActive"":true,""productTaxable"":true,""vendor"":"""",""vendorPartNumber"":"""",""vendorUom"":{""id"":""4""},""cfpImprinting"":""""}"
830-POUCH-BLUE-9X4,830-POUCH-BLUE-9X4,45,PouchBlue9x4,Blue Mesh 9x4 Pouch-Blank,0.86,USD,buyAndProduce,storable,USD,0.86,ea,830-POUCH-BLUE-9X4.jpg,Blue Mesh 9x4 Pouch-Blank,ea,,0,lbs,0,0,0,ft,[830-POUCH-BLUE-9X4] PouchBlue9x4,"{""partNumber"":""PouchBlue9x4"",""company"":[{""id"":1}],""partDescription"":""Blue Mesh 9x4 Pouch-Blank"",""partDetails"":"""",""upc"":"""",""sizeUom"":{""id"":""4""},""productDetails"":"""",""productUpc"":"""",""productActive"":true,""productTaxable"":true,""vendor"":"""",""vendorPartNumber"":"""",""vendorUom"":{""id"":""4""},""cfpImprinting"":""""}"
830-POUCH-GRN-9X4,830-POUCH-GRN-9X4,45,PouchGreen9x4,Green Mesh 9x4 Pouch-Blank,0,USD,buyAndProduce,storable,USD,0,ea,830-POUCH-GRN-9X4.jpg,Green Mesh 9x4 Pouch-Blank,ea,,0,lbs,0,0,0,ft,[830-POUCH-GRN-9X4] PouchGreen9x4,"{""partNumber"":""PouchGreen9x4"",""company"":[{""id"":1}],""partDescription"":""Green Mesh 9x4 Pouch-Blank"",""partDetails"":"""",""upc"":"""",""sizeUom"":{""id"":""4""},""productDetails"":"""",""productUpc"":"""",""productActive"":true,""productTaxable"":true,""vendor"":"""",""vendorPartNumber"":"""",""vendorUom"":{""id"":""4""},""cfpImprinting"":""""}"
830-POUCH-PNK-9X4,830-POUCH-PNK-9X4,45,PouchPink9x4,Pink Mesh 9x4 Pouch-Blank,0,USD,buyAndProduce,storable,USD,0,ea,830-POUCH-PNK-9X4.jpg,Pink Mesh 9x4 Pouch-Blank,ea,,0,lbs,0,0,0,ft,[830-POUCH-PNK-9X4] PouchPink9x4,"{""partNumber"":""PouchPink9x4"",""company"":[{""id"":1}],""partDescription"":""Pink Mesh 9x4 Pouch-Blank"",""partDetails"":"""",""upc"":"""",""sizeUom"":{""id"":""4""},""productDetails"":"""",""productUpc"":"""",""productActive"":true,""productTaxable"":true,""vendor"":"""",""vendorPartNumber"":"""",""vendorUom"":{""id"":""4""},""cfpImprinting"":""""}"
830-POUCH-PUR-9X4,830-POUCH-PUR-9X4,45,PouchPurple9x4,Purple Mesh 9x4 Pouch-Blank,0,USD,buyAndProduce,storable,USD,0,ea,830-POUCH-PUR-9X4.jpg,Purple Mesh 9x4 Pouch-Blank,ea,,0,lbs,0,0,0,ft,[830-POUCH-PUR-9X4] PouchPurple9x4,"{""partNumber"":""PouchPurple9x4"",""company"":[{""id"":1}],""partDescription"":""Purple Mesh 9x4 Pouch-Blank"",""partDetails"":"""",""upc"":"""",""sizeUom"":{""id"":""4""},""productDetails"":"""",""productUpc"":"""",""productActive"":true,""productTaxable"":true,""vendor"":"""",""vendorPartNumber"":"""",""vendorUom"":{""id"":""4""},""cfpImprinting"":""""}"
600-830-POUCH-PUR-9X4,600-830-POUCH-PUR-9X4,36,DD-PouchPurple9x4,Purple mesh pouch with Delta Dental imprint,0.86,USD,buyAndProduce,storable,USD,0.86,ea,600-830-POUCH-PUR-9X4.jpg,Purple mesh pouch with Delta Dental imprint,ea,,0,lbs,0,0,0,ft,[600-830-POUCH-PUR-9X4] DD-PouchPurple9x4,"{""partNumber"":""DD-PouchPurple9x4"",""company"":[{""id"":1}],""partDescription"":""Purple mesh pouch with Delta Dental imprint"",""partDetails"":"""",""upc"":"""",""sizeUom"":{""id"":""4""},""productDetails"":"""",""productUpc"":"""",""productActive"":true,""productTaxable"":true,""vendor"":"""",""vendorPartNumber"":"""",""vendorUom"":{""id"":""4""},""cfpImprinting"":""""}"
830-POUCH-AL-CN-8X6,830-POUCH-AL-CN-8X6,45,Pouch ALofCincinnati - 8.5x6,8.5x6 Pouch-AL of Cincinnati w/ Logo,0.97,USD,buyAndProduce,storable,USD,0.97,ea,830-POUCH-AL-CN-8X6.jpg,8.5x6 Pouch-AL of Cincinnati w/ Logo,ea,,0,lbs,0,0,0,ft,[830-POUCH-AL-CN-8X6] Pouch ALofCincinnati - 8.5x6,"{""partNumber"":""Pouch ALofCincinnati - 8.5x6"",""company"":[{""id"":1}],""partDescription"":""8.5x6 Pouch-AL of Cincinnati w/ Logo"",""partDetails"":"""",""upc"":"""",""sizeUom"":{""id"":""4""},""productDetails"":"""",""productUpc"":"""",""productActive"":true,""productTaxable"":true,""vendor"":"""",""vendorPartNumber"":"""",""vendorUom"":{""id"":""4""},""cfpImprinting"":""Al of Cincinatti Logo""}"
830-POUCH-AL-SB,830-POUCH-AL-SB,45,Vanity Bag - AL Santa Barbara,Vanity Bag with Assistance League of Santa Barbara Logo,0.9,USD,buyAndProduce,storable,USD,0.9,ea,830-POUCH-AL-SB.jpg,Vanity Bag with Assistance League of Santa Barbara Logo,ea,,0,lbs,0,0,0,ft,[830-POUCH-AL-SB] Vanity Bag - AL Santa Barbara,"{""partNumber"":""Vanity Bag - AL Santa Barbara"",""company"":[{""id"":1}],""partDescription"":""Vanity Bag with Assistance League of Santa Barbara Logo"",""partDetails"":"""",""upc"":"""",""sizeUom"":{""id"":""4""},""productDetails"":"""",""productUpc"":"""",""productActive"":true,""productTaxable"":true,""vendor"":"""",""vendorPartNumber"":"""",""vendorUom"":{""id"":""4""},""cfpImprinting"":""""}"
830-POUCH-AL-8X10,830-POUCH-AL-8X10,45,PouchAL8x10,8x10 Pouch-AL of Palm Spring-Large Logo,0,USD,buyAndProduce,storable,USD,0,ea,830-POUCH-AL-8X10.jpg,8x10 Pouch-AL of Palm Spring-Large Logo,ea,,0,lbs,0,0,0,ft,[830-POUCH-AL-8X10] PouchAL8x10,"{""partNumber"":""PouchAL8x10"",""company"":[{""id"":1}],""partDescription"":""8x10 Pouch-AL of Palm Spring-Large Logo"",""partDetails"":"""",""upc"":"""",""sizeUom"":{""id"":""4""},""productDetails"":"""",""productUpc"":"""",""productActive"":true,""productTaxable"":true,""vendor"":"""",""vendorPartNumber"":"""",""vendorUom"":{""id"":""4""},""cfpImprinting"":""""}"
830-POUCH-AL-8X8,830-POUCH-AL-8X8,45,PouchAL8x8,8x8 Pouch-AL of Palm Spring-Small Logo,0,USD,buyAndProduce,storable,USD,0,ea,830-POUCH-AL-8X8.jpg,8x8 Pouch-AL of Palm Spring-Small Logo,ea,,0,lbs,0,0,0,ft,[830-POUCH-AL-8X8] PouchAL8x8,"{""partNumber"":""PouchAL8x8"",""company"":[{""id"":1}],""partDescription"":""8x8 Pouch-AL of Palm Spring-Small Logo"",""partDetails"":"""",""upc"":"""",""sizeUom"":{""id"":""4""},""productDetails"":"""",""productUpc"":"""",""productActive"":true,""productTaxable"":true,""vendor"":"""",""vendorPartNumber"":"""",""vendorUom"":{""id"":""4""},""cfpImprinting"":""""}"
830-POUCH-ALTUS,830-POUCH-ALTUS,45,Pouch-Altus,Mesh Vanity Pouch 9x4 - Altus Dental Logo,0,USD,buyAndProduce,storable,USD,0,ea,830-POUCH-ALTUS.jpg,Mesh Vanity Pouch 9x4 - Altus Dental Logo,ea,,0,lbs,0,0,0,ft,[830-POUCH-ALTUS] Pouch-Altus,"{""partNumber"":""Pouch-Altus"",""company"":[{""id"":1}],""partDescription"":""Mesh Vanity Pouch 9x4 - Altus Dental Logo"",""partDetails"":"""",""upc"":"""",""sizeUom"":{""id"":""4""},""productDetails"":"""",""productUpc"":"""",""productActive"":true,""productTaxable"":true,""vendor"":"""",""vendorPartNumber"":"""",""vendorUom"":{""id"":""4""},""cfpImprinting"":""""}"
830-POUCH-CL,830-POUCH-CL,45,Pouch-CL,Clear Zip Lock Pouch w/Loop Business Card Holder (4 color Zipper) - 144ct,0.45,USD,buyAndProduce,storable,USD,0.45,ea,830-POUCH-CL.jpg,Clear Zip Lock Pouch w/Loop Business Card Holder (4 color Zipper) - 144ct,ea,,0,lbs,0,0,0,ft,[830-POUCH-CL] Pouch-CL,"{""partNumber"":""PouchCL"",""company"":[{""id"":1}],""partDescription"":""Clear Zip Lock Pouch w/Loop Business Card Holder (4 color Zipper) - 144ct"",""partDetails"":"""",""upc"":"""",""sizeUom"":{""id"":""4""},""productDetails"":"""",""productUpc"":"""",""productActive"":true,""productTaxable"":true,""vendor"":"""",""vendorPartNumber"":"""",""vendorUom"":{""id"":""4""},""cfpImprinting"":""""}"
